CDR_ID,ICCID,TYPE,CONNECT_TIME,CLOSE_TIME,DURATION,DIRECTION,CALLED_PARTY,CALLING_PARTY,COUNTRY_ISO3,COUNTRY_NAME,MCC,MNC,IMSI_ID,IMSI_NO,INVENTORY_ID,COMPANY_NAME,PACKAGE_ID
ece060f9-fdd6-4f9f-8fc1-c80d77878257,8910300000003500503,DATA,2023-05-25T10:58:21.000Z,2023-05-26T04:43:41.000Z,42306,,,,COL,Colombia,732,101,23,240075900194730,48321,CLIENTE D,
11e6ffeb-9062-476b-bb00-c70ae5d49107,8910300000001887556,DATA,2023-05-25T22:04:24.000Z,2023-05-26T04:43:41.000Z,1201504,,,,COL,Colombia,732,101,23,240075900057670,48321,CLIENTE D,
6ef7762c-89c6-4724-abe7-ae2720bf382c,8910300000003489589,DATA,2023-05-25T18:02:17.000Z,2023-05-26T04:43:41.000Z,164136,,,,COL,Colombia,732,101,10,525053099799222,48321,CLIENTE D,
9009f345-ba7a-4e86-8999-9296e2c7040b,8910300000001887304,DATA,2023-05-26T02:16:28.000Z,2023-05-26T04:43:42.000Z,7871,,,,COL,Colombia,732,101,23,240075900057418,48321,CLIENTE D,
c1fc50b9-d472-40a1-8eb1-fb666436274c,8910300000003499592,DATA,2023-05-26T01:21:06.000Z,2023-05-26T04:43:42.000Z,11564,,,,COL,Colombia,732,101,23,240075900193819,48321,CLIENTE D,
8a8892ba-e445-4c96-af76-409121ba6275,8910300000001885257,DATA,2023-05-25T22:48:44.000Z,2023-05-26T04:43:42.000Z,67303,,,,COL,Colombia,732,101,23,240075900055371,48321,CLIENTE D,
e6f49593-4d0d-4b5c-8b75-beedfb8b1616,8910300000004547289,DATA,2023-05-25T15:22:37.000Z,2023-05-26T04:43:42.000Z,135272,,,,COL,Colombia,732,101,26,454006330049044,48321,CLIENTE D,
2815a021-8891-48bb-bd0f-eb7d6810fd5f,8910300000003489922,DATA,2023-05-26T01:30:52.000Z,2023-05-26T04:43:42.000Z,11809,,,,COL,Colombia,732,101,10,525053099799555,48321,CLIENTE D,
e96c2819-83c8-4bf0-9427-0558eb2a338e,8910300000001887625,DATA,2023-05-25T22:46:05.000Z,2023-05-26T04:43:42.000Z,25084,,,,COL,Colombia,732,101,23,240075900057739,48321,CLIENTE D,
45e0bec0-edb3-4b51-a41f-2b40879e48a5,8910300000001884913,DATA,2023-05-26T00:33:07.000Z,2023-05-26T04:43:42.000Z,10211,,,,COL,Colombia,732,101,23,240075900055027,48321,CLIENTE D,
341f33d3-d01e-4629-8448-be1d053c80d7,8910300000003500704,DATA,2023-05-26T04:35:36.000Z,2023-05-26T04:43:42.000Z,2999,,,,COL,Colombia,732,101,23,240075900194931,48321,CLIENTE D,
6387a9d6-78cc-4dd6-9155-bd552a85a419,8910300000003500586,DATA,2023-05-25T20:48:01.000Z,2023-05-26T04:43:42.000Z,20023,,,,COL,Colombia,732,101,23,240075900194813,48321,CLIENTE D,
57ebe18d-c9e7-4ca8-b509-8cfca72e9d29,8910300000001882620,DATA,2023-05-25T16:14:47.000Z,2023-05-26T04:43:44.000Z,88217,,,,COL,Colombia,732,123,10,525053099291575,48321,CLIENTE D,
e6d6f5bf-1b77-424b-8468-8da8c0bab588,8910300000003488243,DATA,2023-05-25T13:09:39.000Z,2023-05-26T04:43:43.000Z,84840,,,,COL,Colombia,732,101,10,525053099797876,48321,CLIENTE D,
55606bae-768a-446b-a41c-786c7e02b8d7,8910300000003489588,DATA,2023-05-25T10:56:15.000Z,2023-05-26T04:43:42.000Z,56686,,,,COL,Colombia,732,101,10,525053099799221,48321,CLIENTE D,
84b07283-a003-409d-97b9-303329e9149c,8910300000001885185,DATA,2023-05-26T01:08:16.000Z,2023-05-26T04:43:42.000Z,37694,,,,COL,Colombia,732,101,23,240075900055299,48321,CLIENTE D,
1e8cbe1a-2eae-4613-842d-57b1b5c2de97,8910300000003570606,DATA,2023-05-26T04:41:19.000Z,2023-05-26T04:43:43.000Z,3602,,,,COL,Colombia,732,101,26,454006330022860,48321,CLIENTE D,
374a7c09-d27d-45ab-966f-a2c0fb6f0943,8910300000001884773,DATA,2023-05-26T02:34:48.000Z,2023-05-26T04:43:43.000Z,6254,,,,COL,Colombia,732,101,23,240075900054887,48321,CLIENTE D,
36c4d91d-546c-48e5-a42d-0582cddb3d0b,8910300000003500687,DATA,2023-05-25T12:43:56.000Z,2023-05-26T04:43:43.000Z,104282,,,,COL,Colombia,732,101,23,240075900194914,48321,CLIENTE D,
35386d61-5f6a-4ee2-8415-054f95b4a4f4,8910300000003489276,DATA,2023-05-26T02:15:41.000Z,2023-05-26T04:43:44.000Z,9490,,,,COL,Colombia,732,101,10,525053099798909,48321,CLIENTE D,
d91fb778-ab08-4ac4-9c06-01f09552f81a,8910300000001881457,DATA,2023-05-26T03:58:06.000Z,2023-05-26T04:43:44.000Z,2389,,,,COL,Colombia,732,101,10,525053099290412,48321,CLIENTE D,
c8948cb1-3120-4bc9-9054-3c70bc743e3c,8910300000003487871,DATA,2023-05-26T04:41:29.000Z,2023-05-26T04:43:44.000Z,416,,,,COL,Colombia,732,101,10,525053099797504,48321,CLIENTE D,
bfd29664-fb15-462e-a341-bfcfbb1f62b7,8910300000001881214,DATA,2023-05-25T21:35:03.000Z,2023-05-26T04:43:44.000Z,30973,,,,COL,Colombia,732,101,10,525053099290169,48321,CLIENTE D,
43697f66-dac7-46b0-9959-960a86cc4d35,8910300000001887591,DATA,2023-05-25T03:46:58.000Z,2023-05-26T04:43:44.000Z,56642,,,,COL,Colombia,732,101,23,240075900057705,48321,CLIENTE D,
b2a7ff81-84b2-47d5-a10e-4956ff1198bb,8910300000003490739,DATA,2023-05-26T02:00:52.000Z,2023-05-26T04:43:44.000Z,28596,,,,COL,Colombia,732,101,10,525053099808022,48321,CLIENTE D,
dc57a5e1-ba2e-48f7-af84-cb1e18eebc52,8910300000001881163,DATA,2023-05-25T12:19:58.000Z,2023-05-26T04:43:44.000Z,284179,,,,COL,Colombia,732,101,10,525053099290118,48321,CLIENTE D,
657b6547-cde8-4b27-a0a7-d09b14fd628b,8910300000001884836,DATA,2023-05-26T01:26:37.000Z,2023-05-26T04:43:45.000Z,31679,,,,COL,Colombia,732,101,23,240075900054950,48321,CLIENTE D,
e6108d80-7833-4aa5-ac1c-886ff03079c4,8910300000003488914,DATA,2023-05-26T03:24:21.000Z,2023-05-26T04:43:45.000Z,7204,,,,COL,Colombia,732,101,10,525053099798547,48321,CLIENTE D,
99bf1a74-e5e9-4cf6-bf1f-4bf04235f2d2,8910300000003489984,DATA,2023-05-25T22:16:41.000Z,2023-05-26T04:43:45.000Z,36461,,,,COL,Colombia,732,101,10,525053099799617,48321,CLIENTE D,
af20daef-4ed1-4061-8ca9-3646d57d8f9a,8910300000003499616,DATA,2023-05-26T03:48:35.000Z,2023-05-26T04:43:46.000Z,1105,,,,COL,Colombia,732,101,23,240075900193843,48321,CLIENTE D,
f1e41e46-cd6d-4865-b9cc-ee8928d3b2eb,8910300000001881286,DATA,2023-05-26T03:55:01.000Z,2023-05-26T04:43:46.000Z,2873,,,,COL,Colombia,732,101,10,525053099290241,48321,CLIENTE D,
8ee5219f-3305-4d54-8851-028caf312f92,8910300000003490820,DATA,2023-05-26T04:26:21.000Z,2023-05-26T04:43:45.000Z,7326,,,,COL,Colombia,732,101,10,525053099808103,48321,CLIENTE D,
148da94a-b278-46bf-9165-4f2ea0c37a55,8910300000001885403,DATA,2023-05-25T18:17:00.000Z,2023-05-26T04:43:44.000Z,92360,,,,COL,Colombia,732,101,23,240075900055517,48321,CLIENTE D,
eeff31c0-a360-43b1-ba9e-c661dd80437f,8910300000003489566,DATA,2023-05-25T09:32:45.000Z,2023-05-26T04:43:45.000Z,44490,,,,COL,Colombia,732,101,10,525053099799199,48321,CLIENTE D,
f395a94c-6b40-40b5-b81a-5bd8a0e1789a,8910300000003488592,DATA,2023-05-25T16:06:06.000Z,2023-05-26T04:43:45.000Z,51018,,,,COL,Colombia,732,101,10,525053099798225,48321,CLIENTE D,
ae761057-15cf-463c-be2d-3beca4e630d5,8910300000003489779,DATA,2023-05-26T03:52:36.000Z,2023-05-26T04:43:45.000Z,2847,,,,COL,Colombia,732,101,10,525053099799412,48321,CLIENTE D,
47438960-2af1-45e2-aa33-8755751888aa,8910300000001881160,DATA,2023-05-25T21:11:19.000Z,2023-05-26T04:43:46.000Z,114382,,,,COL,Colombia,732,101,10,525053099290115,48321,CLIENTE D,
a277fe2f-5e5b-4f30-a9e3-95e2aa9dbc93,8910300000003499668,DATA,2023-05-25T22:40:04.000Z,2023-05-26T04:43:46.000Z,31284,,,,COL,Colombia,732,101,23,240075900193895,48321,CLIENTE D,
613e2ef7-702b-475e-a0d9-2d412f47d3c6,8910300000001884756,DATA,2023-05-26T01:37:56.000Z,2023-05-26T04:43:46.000Z,7944,,,,COL,Colombia,732,123,23,240075900054870,48321,CLIENTE D,
f14547b4-3e24-4f2d-a70c-13e3d4d64436,8910300000003487747,DATA,2023-05-25T18:11:58.000Z,2023-05-26T04:43:46.000Z,65595,,,,COL,Colombia,732,101,10,525053099797380,48321,CLIENTE D,
c74ffdab-0bf9-44da-92a4-38ea096b2ecd,8910300000001885111,DATA,2023-05-26T04:23:10.000Z,2023-05-26T04:43:46.000Z,6939,,,,COL,Colombia,732,101,23,240075900055225,48321,CLIENTE D,
c4939661-3382-43ec-9cf9-2a15e27cee66,8910300000003488432,DATA,2023-05-26T01:13:26.000Z,2023-05-26T04:43:46.000Z,61116,,,,COL,Colombia,732,101,10,525053099798065,48321,CLIENTE D,
c78b10ac-ec08-4293-90b6-9d259bd102a4,8910300000001881634,DATA,2023-05-25T23:16:32.000Z,2023-05-26T04:43:46.000Z,36540,,,,COL,Colombia,732,101,10,525053099290589,48321,CLIENTE D,
cd19dd82-d71f-4502-9904-e70eae9a3dac,8910300000003487784,DATA,2023-05-25T20:06:50.000Z,2023-05-26T04:43:46.000Z,21628,,,,COL,Colombia,732,101,10,525053099797417,48321,CLIENTE D,
23206125-7347-4100-8b5b-668c232d05bd,8910300000003488508,DATA,2023-05-26T04:12:35.000Z,2023-05-26T04:43:46.000Z,1735,,,,COL,Colombia,732,101,10,525053099798141,48321,CLIENTE D,
4501c639-2c5c-4af1-8d40-7710df5e957f,8910300000003488869,DATA,2023-05-25T15:35:12.000Z,2023-05-26T04:43:46.000Z,64540,,,,COL,Colombia,732,101,10,525053099798502,48321,CLIENTE D,
44c6bd75-0982-4e84-baa9-b35b5998e93b,8910300000001882520,DATA,2023-05-25T19:32:57.000Z,2023-05-26T04:43:47.000Z,48161,,,,COL,Colombia,732,101,10,525053099291475,48321,CLIENTE D,
02349efb-3595-4666-addf-4710a89eab22,8910300000001886777,DATA,2023-05-25T23:50:04.000Z,2023-05-26T04:43:47.000Z,12628,,,,COL,Colombia,732,123,23,240075900056891,48321,CLIENTE D,
be91b96b-7b00-4ead-afe1-fe8ac0635750,8910300000001882498,DATA,2023-05-26T02:24:13.000Z,2023-05-26T04:43:47.000Z,7055,,,,COL,Colombia,732,101,10,525053099291453,48321,CLIENTE D,
cb613f09-8789-4fd7-bf10-e7f1f1a911b1,8910300000001881610,DATA,2023-05-25T20:09:31.000Z,2023-05-26T04:43:46.000Z,44735,,,,COL,Colombia,732,101,10,525053099290565,48321,CLIENTE D,
5e98fb5b-ede0-4a81-92a8-4bb6a502fc35,8910300000003489201,DATA,2023-05-25T14:32:02.000Z,2023-05-26T04:43:46.000Z,45000,,,,COL,Colombia,732,101,10,525053099798834,48321,CLIENTE D,
dcf7c310-e449-4573-8e77-fb24e49a6bc3,8910300000001887634,DATA,2023-05-26T04:28:09.000Z,2023-05-26T04:43:47.000Z,1605,,,,COL,Colombia,732,101,23,240075900057748,48321,CLIENTE D,
c0178798-ab69-4987-a263-414d833a1712,8910300000003500688,DATA,2023-05-25T23:43:33.000Z,2023-05-26T04:43:47.000Z,14530,,,,COL,Colombia,732,101,23,240075900194915,48321,CLIENTE D,
302ba197-f7a9-411e-bae8-9a9a52c3e52e,8910300000001881536,DATA,2023-05-25T23:29:23.000Z,2023-05-26T04:43:47.000Z,13806,,,,COL,Colombia,732,101,10,525053099290491,48321,CLIENTE D,
e87c05f1-bdce-46bf-9e20-c31b080e269b,8910300000001885221,DATA,2023-05-26T03:43:14.000Z,2023-05-26T04:43:47.000Z,5267,,,,COL,Colombia,732,101,23,240075900055335,48321,CLIENTE D,
d6855cd4-63da-46be-bf95-766a19a32ab9,8910300000003489157,DATA,2023-05-25T17:26:12.000Z,2023-05-26T04:43:48.000Z,68979,,,,COL,Colombia,732,101,10,525053099798790,48321,CLIENTE D,
eb8f4cae-6d82-4a54-b677-0c98cd601e07,8910300000003490245,DATA,2023-05-26T03:16:54.000Z,2023-05-26T04:43:48.000Z,19471,,,,COL,Colombia,732,101,10,525053099799878,48321,CLIENTE D,
ef596ec9-8667-4391-877b-d6d44a88891a,8910300000004547315,DATA,2023-05-25T19:09:23.000Z,2023-05-26T04:43:48.000Z,45446,,,,COL,Colombia,732,101,26,454006330049070,48321,CLIENTE D,
03c1cd24-212d-4eb7-9eb4-ea4648e3bddc,8910300000003488500,DATA,2023-05-26T03:02:36.000Z,2023-05-26T04:43:49.000Z,4321,,,,COL,Colombia,732,101,10,525053099798133,48321,CLIENTE D,
d957e64e-1d7d-475c-848b-67c1ba5516c8,8910300000001881592,DATA,2023-05-26T03:48:11.000Z,2023-05-26T04:43:49.000Z,26891,,,,COL,Colombia,732,101,10,525053099290547,48321,CLIENTE D,
6bf61a64-bab5-45ea-b5ed-a77f6c85e46f,8910300000003489280,DATA,2023-05-26T04:43:37.000Z,2023-05-26T04:43:49.000Z,622,,,,COL,Colombia,732,101,10,525053099798913,48321,CLIENTE D,
7b8eefaa-b1e8-4442-ae51-c826c854b196,8910300000003489558,DATA,2023-05-25T17:22:22.000Z,2023-05-26T04:43:49.000Z,62483,,,,COL,Colombia,732,101,10,525053099799191,48321,CLIENTE D,
8754ed9a-cd25-4e1e-b2e2-864105aeff52,8910300000001885554,DATA,2023-05-26T00:17:12.000Z,2023-05-26T04:43:48.000Z,13041,,,,COL,Colombia,732,101,23,240075900055668,48321,CLIENTE D,
d191bbe4-6f77-4fb2-9cb3-e00135b6da54,8910300000003487897,DATA,2023-05-25T22:10:20.000Z,2023-05-26T04:43:48.000Z,45806,,,,COL,Colombia,732,101,10,525053099797530,48321,CLIENTE D,
83d1e8e3-ffd5-4e57-86d0-29150256452b,8910300000003487960,DATA,2023-05-26T01:08:57.000Z,2023-05-26T04:43:48.000Z,37592,,,,COL,Colombia,732,101,10,525053099797593,48321,CLIENTE D,
fd85e1fd-8549-4476-b21a-e360ce56715c,8910300000003489356,DATA,2023-05-26T03:25:18.000Z,2023-05-26T04:43:49.000Z,15642,,,,COL,Colombia,732,101,10,525053099798989,48321,CLIENTE D,
c7c90be9-3d1f-4021-a15c-f6631fc13cc5,8910300000001881301,DATA,2023-05-26T00:06:10.000Z,2023-05-26T04:43:49.000Z,24487,,,,COL,Colombia,732,101,10,525053099290256,48321,CLIENTE D,
c3d57644-50e0-4de2-8454-26fdbcd30c38,8910300000003570138,DATA,2023-05-25T07:05:53.000Z,2023-05-26T04:43:49.000Z,50846,,,,COL,Colombia,732,101,26,454006330022392,48321,CLIENTE D,
7a1d0ece-c45f-478d-bc31-67e25a61abd5,8910300000003490648,DATA,2023-05-26T03:17:53.000Z,2023-05-26T04:43:49.000Z,3766,,,,COL,Colombia,732,101,10,525053099807931,48321,CLIENTE D,
77701d12-07eb-4dc8-87d7-4ebf6a83417c,8910300000001882486,DATA,2023-05-26T04:00:28.000Z,2023-05-26T04:43:49.000Z,61721,,,,COL,Colombia,732,123,10,525053099291441,48321,CLIENTE D,
f34b6492-8197-4e7d-ba2f-4580b8fcdca3,8910300000001885028,DATA,2023-05-26T04:11:23.000Z,2023-05-26T04:43:49.000Z,3845,,,,COL,Colombia,732,101,23,240075900055142,48321,CLIENTE D,
c052902a-4142-4af6-a168-9fb0516367bb,8910300000001881275,DATA,2023-05-26T03:34:11.000Z,2023-05-26T04:43:50.000Z,3979,,,,COL,Colombia,732,101,10,525053099290230,48321,CLIENTE D,
f7dfaeed-9592-441c-927a-c0fcfe34f11a,8910300000001881538,DATA,2023-05-26T00:46:17.000Z,2023-05-26T04:43:50.000Z,21456,,,,COL,Colombia,732,101,10,525053099290493,48321,CLIENTE D,
9c9b339e-b22d-49e1-8aac-252abb55dcac,8910300000003489597,DATA,2023-05-25T12:24:57.000Z,2023-05-26T04:43:51.000Z,38893,,,,COL,Colombia,732,101,10,525053099799230,48321,CLIENTE D,
88fa4db8-1e4b-44bb-8097-0e51c808e7b3,8910300000004547290,DATA,2023-05-26T03:07:53.000Z,2023-05-26T04:43:51.000Z,73146,,,,COL,Colombia,732,101,26,454006330049045,48321,CLIENTE D,
93a28aa3-db77-42fc-8836-0d89b36650ad,8910300000001881469,DATA,2023-05-26T04:42:30.000Z,2023-05-26T04:43:51.000Z,1128,,,,COL,Colombia,732,123,10,525053099290424,48321,CLIENTE D,
ad1113af-8a72-4793-894a-20868b0be59a,8910300000003487881,DATA,2023-05-25T21:43:17.000Z,2023-05-26T04:43:51.000Z,46622,,,,COL,Colombia,732,101,10,525053099797514,48321,CLIENTE D,
8cf3203c-3653-4571-be27-f11b04298f7c,8910300000003499302,DATA,2023-05-26T02:31:42.000Z,2023-05-26T04:43:49.000Z,7293,,,,COL,Colombia,732,101,23,240075900193529,48321,CLIENTE D,
951c9229-3468-4709-9edc-3ed4d876fc1e,8910300000001884933,DATA,2023-05-26T03:07:52.000Z,2023-05-26T04:43:50.000Z,5032,,,,COL,Colombia,732,123,23,240075900055047,48321,CLIENTE D,
2252d5b0-65a8-46db-97d6-7e7127398e98,8910300000003489978,DATA,2023-05-25T22:27:22.000Z,2023-05-26T04:43:51.000Z,15402,,,,COL,Colombia,732,101,10,525053099799611,48321,CLIENTE D,
49c6504d-36cb-4411-ad57-754aa609e578,8910300000001885538,DATA,2023-05-25T19:10:47.000Z,2023-05-26T04:43:50.000Z,88087,,,,COL,Colombia,732,101,23,240075900055652,48321,CLIENTE D,
85413fad-3e13-4ea8-87eb-ee30b9fc0f52,8910300000003499592,DATA,2023-05-26T04:43:42.000Z,2023-05-26T04:43:51.000Z,442,,,,COL,Colombia,732,101,23,240075900193819,48321,CLIENTE D,
5439414e-cec6-4b51-b227-690a65eba42b,8910300000003490192,DATA,2023-05-25T20:40:34.000Z,2023-05-26T04:43:53.000Z,72040,,,,COL,Colombia,732,101,10,525053099799825,48321,CLIENTE D,
07757942-c862-4130-ba47-2f56c0c9bc35,8910300000003490551,DATA,2023-05-26T02:18:32.000Z,2023-05-26T04:43:53.000Z,20206,,,,COL,Colombia,732,101,10,525053099807834,48321,CLIENTE D,
353c2a7d-812d-4a78-93c1-241f58b3338a,8910300000001881579,DATA,2023-05-26T00:22:29.000Z,2023-05-26T04:43:53.000Z,12894,,,,COL,Colombia,732,101,10,525053099290534,48321,CLIENTE D,
cf53b660-e0aa-4ee1-9b92-1a2f46e15c97,8910300000004542101,DATA,2023-05-26T00:01:56.000Z,2023-05-26T04:43:54.000Z,13335,,,,COL,Colombia,732,101,26,454006330043856,48321,CLIENTE D,
6df3cf47-3b68-4deb-b584-22c4584a4a4d,8910300000003489280,DATA,2023-05-26T04:35:16.000Z,2023-05-26T04:43:52.000Z,4131,,,,COL,Colombia,732,101,10,525053099798913,48321,CLIENTE D,
8081c56d-39db-4ec0-bb37-417957427a8e,8910300000003570305,DATA,2023-05-26T04:35:32.000Z,2023-05-26T04:43:52.000Z,1008,,,,COL,Colombia,732,101,26,454006330022559,48321,CLIENTE D,
cd181a88-986d-49d7-a353-f68107240c7a,8910300000003490932,DATA,2023-05-26T01:14:27.000Z,2023-05-26T04:43:52.000Z,12614,,,,COL,Colombia,732,101,10,525053099808243,48321,CLIENTE D,
248cc2c6-4efd-49c8-b36e-966f29e43c29,8910300000003488117,DATA,2023-05-25T23:40:14.000Z,2023-05-26T04:43:52.000Z,13448,,,,COL,Colombia,732,101,10,525053099797750,48321,CLIENTE D,
f0a11092-2917-4008-87bd-80c1635ad2a2,8910300000001887625,DATA,2023-05-26T04:43:42.000Z,2023-05-26T04:43:52.000Z,442,,,,COL,Colombia,732,101,23,240075900057739,48321,CLIENTE D,
1779edcf-8376-4170-86cf-4651b28e7c88,8910300000003490707,DATA,2023-05-25T09:00:01.000Z,2023-05-26T04:43:52.000Z,191664,,,,COL,Colombia,732,101,10,525053099807990,48321,CLIENTE D,
a611ef5e-aa29-4bb0-8b14-6a7f60e99f9e,8910300000001886707,DATA,2023-05-25T08:06:17.000Z,2023-05-26T04:43:53.000Z,50213,,,,COL,Colombia,732,101,23,240075900056821,48321,CLIENTE D,
792e0ee6-a9a9-4fb0-93ad-d5b5076e6483,8910300000001886875,DATA,2023-05-26T04:43:42.000Z,2023-05-26T04:43:55.000Z,442,,,,COL,Colombia,732,101,23,240075900056989,48321,CLIENTE D,
7d04eeb6-7ed9-4aad-bd77-41b0ee4c13b0,8910300000004547217,DATA,2023-05-25T20:18:21.000Z,2023-05-26T04:43:56.000Z,82732,,,,COL,Colombia,732,101,26,454006330048972,48321,CLIENTE D,
1467186f-0a13-4279-954a-af1a9d567576,8910300000003488198,DATA,2023-05-26T04:02:58.000Z,2023-05-26T04:43:56.000Z,6602,,,,COL,Colombia,732,101,10,525053099797831,48321,CLIENTE D,
c37e5a5f-4cc5-4115-b33a-83a864cd3e33,8910300000003490024,DATA,2023-05-26T02:43:58.000Z,2023-05-26T04:43:54.000Z,8216,,,,COL,Colombia,732,101,10,525053099799657,48321,CLIENTE D,
5c461576-8aa5-462d-895f-c54a0f9a101b,8910300000003488636,DATA,2023-05-25T13:22:20.000Z,2023-05-26T04:43:55.000Z,107994,,,,COL,Colombia,732,101,10,525053099798269,48321,CLIENTE D,
fe359d83-f32b-4684-b089-0b62c2c9c564,8910300000003489230,DATA,2023-05-26T02:41:28.000Z,2023-05-26T04:43:55.000Z,7253,,,,COL,Colombia,732,101,10,525053099798863,48321,CLIENTE D,
a3d0ed25-1cce-41b1-9619-67ccf4371768,8910300000001881401,DATA,2023-05-25T17:36:16.000Z,2023-05-26T04:43:55.000Z,25977,,,,COL,Colombia,732,101,10,525053099290356,48321,CLIENTE D,
2bbb2596-d985-4911-8890-1acf6cf3cb89,8910300000003490456,DATA,2023-05-26T00:04:52.000Z,2023-05-26T04:43:55.000Z,33991,,,,COL,Colombia,732,101,10,525053099807739,48321,CLIENTE D,
eb20a49b-f845-4795-8187-3b2e5b11e595,8910300000003488761,DATA,2023-05-25T16:02:27.000Z,2023-05-26T04:43:56.000Z,40660,,,,COL,Colombia,732,101,10,525053099798394,48321,CLIENTE D,
6c28560d-4e6d-4988-bec1-7dfee933cb9c,8910300000003488503,DATA,2023-05-25T10:39:31.000Z,2023-05-26T04:43:56.000Z,114480,,,,COL,Colombia,732,101,10,525053099798136,48321,CLIENTE D,
639f5e89-cc46-4fbe-b2fb-dfcadb081328,8910300000003500531,DATA,2023-05-25T22:51:57.000Z,2023-05-26T04:43:56.000Z,18052,,,,COL,Colombia,732,101,23,240075900194758,48321,CLIENTE D,
723688d5-0b64-40f1-ab5f-db16e48bb5a9,8910300000001887180,DATA,2023-05-25T09:45:23.000Z,2023-05-26T04:43:56.000Z,81770,,,,COL,Colombia,732,101,23,240075900057294,48321,CLIENTE D,
1861e900-49cc-430c-b93f-4449875d03a7,8910300000003490764,DATA,2023-05-26T01:23:42.000Z,2023-05-26T04:43:57.000Z,6990,,,,COL,Colombia,732,101,10,525053099808047,48321,CLIENTE D,
ca940c84-ad92-4ba0-8786-f7c176111afb,8910300000003490213,DATA,2023-05-25T13:01:48.000Z,2023-05-26T04:43:58.000Z,36581,,,,COL,Colombia,732,101,10,525053099799846,48321,CLIENTE D,
c22acce7-fe55-49c9-972d-e27721c4b880,8910300000001885290,DATA,2023-05-25T14:40:27.000Z,2023-05-26T04:43:58.000Z,69318,,,,COL,Colombia,732,101,23,240075900055404,48321,CLIENTE D,
b0a775bc-8da8-4a56-ba73-51c444de40fb,8910300000003487739,DATA,2023-05-25T17:58:39.000Z,2023-05-26T04:43:58.000Z,62222,,,,COL,Colombia,732,101,10,525053099797372,48321,CLIENTE D,
52f23204-24f2-4918-b121-1e5560af9a70,8910300000001881353,DATA,2023-05-25T19:50:18.000Z,2023-05-26T04:43:58.000Z,24144,,,,COL,Colombia,732,101,10,525053099290308,48321,CLIENTE D,
0c9f65f4-e6c4-4c10-9055-6ba428793484,8910300000003488037,DATA,2023-05-26T02:16:05.000Z,2023-05-26T04:43:57.000Z,6143,,,,COL,Colombia,732,101,10,525053099797670,48321,CLIENTE D,
d2bad91f-03eb-46e8-a6df-24653f309efb,8910300000003489466,DATA,2023-05-25T21:35:41.000Z,2023-05-26T04:43:58.000Z,30461,,,,COL,Colombia,732,101,10,525053099799099,48321,CLIENTE D,
d4871ffb-a7cf-4a3a-9bd6-621ded0aaed6,8910300000003489876,DATA,2023-05-26T02:43:49.000Z,2023-05-26T04:43:59.000Z,29669,,,,COL,Colombia,732,101,10,525053099799509,48321,CLIENTE D,
205b44fc-f0a5-4094-b6a5-00690579ad46,8910300000003499380,DATA,2023-05-25T23:11:49.000Z,2023-05-26T04:44:00.000Z,15095,,,,COL,Colombia,732,101,23,240075900193607,48321,CLIENTE D,
3bab015b-9de2-4d69-8716-4c33e10a38fe,8910300000003490422,DATA,2023-05-26T01:46:52.000Z,2023-05-26T04:44:01.000Z,34667,,,,COL,Colombia,732,101,10,525053099807705,48321,CLIENTE D,
87e7af01-0d66-425d-a637-d03894f9c0f0,8910300000003488234,DATA,2023-05-26T03:07:39.000Z,2023-05-26T04:44:00.000Z,5537,,,,COL,Colombia,732,101,10,525053099797867,48321,CLIENTE D,
e42fdd28-f9f0-4df3-9822-7a224b241461,8910300000003488240,DATA,2023-05-25T22:41:26.000Z,2023-05-26T04:44:00.000Z,46725,,,,COL,Colombia,732,101,10,525053099797873,48321,CLIENTE D,
8976d52e-a758-41e4-9ce8-c9ebbfd40af2,8910300000001884718,DATA,2023-05-26T02:43:09.000Z,2023-05-26T04:44:00.000Z,5248,,,,COL,Colombia,732,101,23,240075900054832,48321,CLIENTE D,
1f77e6c2-639a-485a-ac50-909da3e01508,8910300000003490096,DATA,2023-05-26T02:38:16.000Z,2023-05-26T04:44:00.000Z,6786,,,,COL,Colombia,732,101,10,525053099799729,48321,CLIENTE D,
974483cb-5318-4af5-b17b-ea46625168e7,8910300000003490709,DATA,2023-05-26T04:43:53.000Z,2023-05-26T04:44:00.000Z,298,,,,COL,Colombia,732,101,10,525053099807992,48321,CLIENTE D,
d8fe5f0e-5e29-4f43-b50f-7f67210c2e0d,8910300000001881202,DATA,2023-05-26T04:42:52.000Z,2023-05-26T04:44:01.000Z,688,,,,COL,Colombia,732,101,10,525053099290157,48321,CLIENTE D,
7d23145a-d593-47df-93a8-5a0d8733cfea,8910300000003490517,DATA,2023-05-25T23:10:38.000Z,2023-05-26T04:44:03.000Z,11014,,,,COL,Colombia,732,101,10,525053099807800,48321,CLIENTE D,
597e8569-e26b-4d72-8a69-dc2549238ef9,8910300000003489170,DATA,2023-05-25T22:16:30.000Z,2023-05-26T04:44:04.000Z,27334,,,,COL,Colombia,732,101,10,525053099798803,48321,CLIENTE D,
776e0753-4968-4717-8ce1-002fca627edb,8910300000001881267,DATA,2023-05-25T23:57:27.000Z,2023-05-26T04:44:03.000Z,12385,,,,COL,Colombia,732,101,10,525053099290222,48321,CLIENTE D,
